epoch,AUPRC,AUROC,loss,val_AUPRC,val_AUROC,val_loss
0,0.28423887491226196,0.7339855432510376,0.007631153333932161,0.2239840030670166,0.5665097832679749,0.011239534243941307
1,0.13333334028720856,0.13333334028720856,0.004409924615174532,0.13538679480552673,0.1595304161310196,0.013287078589200974
2,0.45374244451522827,0.7565576434135437,0.005362855736166239,0.22280670702457428,0.5671707391738892,0.012265183962881565
3,0.13333334028720856,0.13333334028720856,0.004171631298959255,0.12695103883743286,0.1570039689540863,0.015947015956044197
4,0.49354469776153564,0.7608436942100525,0.0047235009260475636,0.22068378329277039,0.5673164129257202,0.012467230670154095
5,0.06666667014360428,0.06666667014360428,0.0061419266276061535,0.1379379779100418,0.15566468238830566,0.01585463434457779
6,0.5259785652160645,0.7620260715484619,0.00437307171523571,0.22288818657398224,0.5564759373664856,0.013819091953337193
7,0.13333334028720856,0.13333334028720856,0.0024104882031679153,0.15239736437797546,0.15744708478450775,0.01720379665493965
8,0.5848404169082642,0.762930154800415,0.004061128478497267,0.22346869111061096,0.5638160109519958,0.012648876756429672
9,0.13333334028720856,0.13333334028720856,0.004526499193161726,0.1507102996110916,0.15952710807323456,0.016209138557314873
